Brand,Name,Boarding_time,Km,Discharge,Sec_price,New_price
日产,天籁 2011款 2.5L XL—NAVI 智领版,2011年6月,8.80万公里,国4,9.68,27.12万
日产,天籁 2011款 2.5L XL—NAVI 智领版,2011年6月,8.80万公里,国4,9.68,27.12万
日产,天籁 2011款 公爵 2.5L XV VIP 尊尚版,2011年5月,9.00万公里,国4,12.6,32.22万
日产,奇骏 2012款 2.5L CVT 四驱 XL豪华版,2012年9月,7.30万公里,国4,13.58,26.03万
日产,天籁 2007款 天籁230JK 豪华版(天窗),2007年9月,14.50万公里,国3,4.5,26.03万
日产,骐达 2014款 1.6 XL CVT 智能型,2015年10月,0.80万公里,"国4,国5",9.58,13.60万
日产,奇骏 2010款 2.5L XV 至尊版 CVT 4WD,2011年5月,10.00万公里,国4,11.58,29.29万
日产,天籁 2008款 2.5L XL 领先版,2010年10月,14.67万公里,国4,8.5,24.40万
日产,阳光 2011款 1.5XL CVT 豪华版,2012年2月,9.05万公里,国4,5.38,11.16万
日产,逍客 2011款 2.0 XV 雷 CVT 2WD,2011年10月,4.01万公里,国4,7.8,19.63万
日产,骐达 2008款 1.6 GE AT 智能型,2009年6月,5.80万公里,国4,5.0,13.76万
日产,骐达 2008款 1.6 GE AT 智能型,2009年6月,5.80万公里,国4,5.0,13.76万
日产,骐达 2011款 1.6 XE MT 舒适版,2012年1月,4.30万公里,国4,5.15,11.43万
日产,天籁 2006款 230JK 豪华版,2007年3月,8.00万公里,OBD,3.8,25.38万
日产,贵士 2015款 3.5L CVT SL,2015年5月,4.00万公里,国5,41.58,50.80万
日产,奇骏 2015款 2.0L CVT 舒适MAX版 两驱,2015年2月,4.30万公里,"国4,京5",15.8,22.01万
日产,天籁 2007款 天籁230JK—S 舒适版(天窗),2007年6月,8.00万公里,国3,4.0,23.86万
日产,骐达 2011款 1.6 XL CVT 智能版,2013年6月,3.88万公里,国4,7.2,13.60万
日产,帕拉丁 2007款 XE 2.4 手动 超豪华 四驱,2010年4月,7.00万公里,OBD,7.98,22.56万
日产,骊威 2010款 劲悦版 1.6GS 自动 超能型,2011年11月,5.53万公里,"国3,OBD",5.2,11.48万
日产,骐达 2011款 1.6 XE MT 舒适版,2011年12月,5.66万公里,国4,4.8,11.43万
日产,天籁 2008款 2.5L XL 领先版,2010年7月,7.06万公里,国4,10.0,24.40万
日产,天籁 2008款 2.5L XL 领先版,2010年7月,7.06万公里,国4,10.0,24.40万
日产,骐达 2011款 1.6 XE MT 舒适版,2012年3月,5.43万公里,国4,4.8,11.43万
日产,骐达 2006款 1.6 GS 自动,2006年2月,12.00万公里,OBD,3.1,16.59万
日产,天籁 2011款 2.5L XL—NAVI 智领版,2012年8月,10.00万公里,国4,11.68,27.12万
日产,贵士 2005款 3.5L AT,2008年2月,10.00万公里,欧3,15.8,57.31万
日产,轩逸 2012款 1.6L 手动 XL 豪华版,2013年11月,4.05万公里,"欧4,OBD",7.8,13.57万
日产,骐达 2014款 1.6 XL CVT 智能型,2015年1月,2.81万公里,"国4,国5",8.5,13.60万
日产,天籁 2008款 2.5L XL 领先版,2010年8月,14.00万公里,国4,10.0,24.40万
日产,楼兰 2013款 3.5L CVT 荣耀版,2013年11月,9.80万公里,"欧4,OBD",19.98,39.71万
日产,逍客 2012款 2.0 XL 火 MT 2WD,2014年6月,4.08万公里,国4,7.58,16.48万
日产,贵士 2013款 3.5L CVT SL,2014年12月,3.50万公里,国5,39.8,72.51万
日产,逍客 2011款 2.0 XV 雷 CVT 2WD,2011年8月,8.99万公里,国4,7.9,19.63万
日产,天籁 2011款 2.5L XL 领先版,2012年9月,8.20万公里,国4,10.5,24.40万
日产,轩逸 2009款 2.0 XL 豪华天窗版,2009年12月,13.59万公里,国4,6.0,17.56万
日产,天籁 2008款 公爵 3.5L XV VIP 至尊版,2010年3月,13.20万公里,国4,11.5,39.71万
日产,天籁 2013款 2.5XL-NAVI 豪华版,2013年12月,7.10万公里,"国4,京5",13.2,23.53万
日产,天籁 2014款 天籁·公爵 2.5XV尊享版,2013年12月,7.82万公里,"国4,京5",14.7,27.33万
日产,奇骏 2014款 2.0L CVT 舒适版 两驱,2014年11月,6.00万公里,"国4,京5",15.0,21.36万
日产,奇骏 2014款 2.0L CVT 舒适版 两驱,2014年11月,6.00万公里,"国4,京5",15.0,21.36万
日产,天籁 2008款 2.5L XL 领先版,2010年10月,14.67万公里,国4,8.5,24.40万
日产,阳光 2014款 1.5XE 手动 舒适版,2016年5月,3.27万公里,"欧4,OBD",5.2,8.66万
日产,轩逸 2012款 1.6L 手动 XE 经典舒适版,2015年5月,6.70万公里,"欧4,OBD",5.48,10.83万
日产,贵士 2015款 3.5L CVT SL,2016年6月,6.40万公里,国5,41.0,50.80万
日产,途乐 2018款 5.6L 自动 四驱 标准型,2017年9月,0.20万公里,国5,81.8,97.48万
荣威,荣威550 2010款 1.8T D 品臻版,2010年8月,6.60万公里,国3,3.88,18.11万
荣威,荣威550 2010款 1.8DVVT S 启逸版,2010年7月,6.30万公里,国3,3.5,15.07万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年7月,6.70万公里,国4,3.88,15.07万
荣威,荣威550 2010款 1.8T D 品逸版,2010年5月,6.50万公里,国3,3.6,16.80万
荣威,荣威550 2010款 1.8DVVT S 启逸版,2010年12月,6.50万公里,国3,3.5,15.07万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2011年2月,5.70万公里,国3,4.45,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年5月,6.50万公里,国4,4.1,15.07万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年7月,6.10万公里,国4,4.3,15.07万
荣威,荣威550 2008款 G 1.8T 品仕版,2009年4月,9.60万公里,国3,3.5,20.60万
荣威,荣威550 2008款 D 1.8T 品臻版,2009年2月,6.70万公里,国3,3.78,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年6月,6.20万公里,国4,4.2,15.07万
荣威,荣威550 2010款 1.8DVVT S 世博风尚版,2010年6月,6.20万公里,国4,4.2,15.17万
荣威,荣威550 2013款 经典型 1.8DVVT 手动 豪华型,2013年11月,3.50万公里,国5,4.7,11.70万
荣威,荣威350 2011款 plus 1.5L 手动 讯捷,2012年6月,7.32万公里,国4,3.4,10.28万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年3月,7.80万公里,国4,5.0,15.07万
荣威,荣威550 2014款 S 1.8DVVT 自动 智选版,2014年9月,7.10万公里,"国4,京5",6.8,14.09万
荣威,荣威e550 2016款 1.5L 尊享版,2016年8月,6.40万公里,--,15.6,26.03万
荣威,荣威550 2010款 1.8DVVT 启悦版,2010年12月,15.50万公里,国3,4.0,13.76万
荣威,荣威750 2007款 E 2.5 自动 贵雅版,2008年6月,9.80万公里,国3,3.2,25.16万
荣威,荣威e950 2016款 1.4T 五座 豪华版,2017年2月,2.66万公里,国5,19.99,31.35万
荣威,荣威550 2012款 S 1.8DVVT 手动 超值版,2012年10月,5.01万公里,国4,4.78,13.87万
荣威,荣威RX5 2016款 20T 自动 互联网智享版,2016年12月,3.00万公里,国5,11.5,16.15万
荣威,荣威eRX5 插电混动 2017款 1.5T 尊荣旗舰版,2017年3月,1.19万公里,国5,20.7,31.03万
荣威,荣威350 2011款 plus 1.5L 手动 讯捷,2012年11月,7.08万公里,国4,3.5,10.28万
荣威,荣威350 2014款 1.5L 自动 讯悦版,2014年10月,3.29万公里,"国4,国5",5.0,10.82万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年7月,7.80万公里,国3,3.8,16.26万
荣威,荣威550 2010款 1.8T D 品臻版,2010年5月,4.30万公里,国3,4.7,18.11万
荣威,荣威750 2011款 S 1.8T 自动 迅雅版,2010年3月,8.00万公里,国4,5.58,18.97万
荣威,荣威550 2012款 S 1.8DVVT 手动 超值版,2012年10月,5.01万公里,国4,4.78,13.87万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年4月,5.00万公里,国4,4.0,15.07万
荣威,荣威750 2008款 荣威750S 1.8T迅雅版,2008年9月,11.00万公里,国3,3.78,19.73万
荣威,荣威550 2008款 D 1.8T 品臻版,2009年3月,6.80万公里,国3,3.82,18.11万
荣威,荣威550 2010款 1.8DVVT S 启逸版,2010年11月,5.26万公里,国3,3.58,15.07万
荣威,荣威350 2014款 1.5L 自动 讯豪版,2015年8月,4.00万公里,"国4,国5",5.98,13.97万
荣威,荣威550 2012款 S 1.8DVVT 手自一体 启臻版,2012年6月,3.90万公里,国4,5.08,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年12月,4.30万公里,国3,4.08,16.26万
荣威,荣威eRX5 插电混动 2017款 1.5T 尊荣旗舰版,2017年6月,0.10万公里,国5,21.5,31.03万
荣威,荣威e950 2016款 1.4T 五座 豪华版,2016年12月,1.20万公里,国5,20.99,31.35万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年6月,7.90万公里,国3,3.7,16.26万
荣威,荣威550 2014款 S 1.8DVVT 手动 智选版,2014年12月,4.00万公里,"国4,京5",6.3,12.68万
荣威,荣威550 2010款 1.8DVVT 启悦贺岁版,2010年12月,5.10万公里,国4,3.58,13.76万
荣威,荣威550 2010款 1.8T D 品臻版,2010年10月,6.45万公里,国3,3.8,18.11万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2010年4月,4.90万公里,国3,4.05,16.37万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年9月,5.39万公里,国3,3.58,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.26万公里,国3,4.18,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2011年2月,4.50万公里,国3,4.38,16.26万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年3月,6.00万公里,国3,3.66,16.37万
荣威,荣威550 2012款 1.8DVVT 手自一体 启智版,2012年3月,4.70万公里,国4,5.2,14.85万
荣威,荣威550 2013款 S 1.8DVVT 自动 启臻版,2013年3月,4.10万公里,"国4,京5",6.18,14.85万
荣威,荣威550 2014款 S 1.8DVVT 自动 智选版,2015年8月,2.00万公里,"国4,京5",8.8,14.09万
荣威,荣威550 2010款 1.8T D 品臻版,2010年8月,5.20万公里,国3,3.98,18.11万
荣威,荣威550 2010款 1.8T D 品臻版,2010年3月,5.60万公里,国3,4.22,18.11万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年8月,5.90万公里,国3,3.48,16.37万
荣威,荣威550 2010款 1.8T D 品臻版,2010年8月,5.20万公里,国3,3.98,18.11万
荣威,荣威550 2013款 S 1.8DVVT 自动 启臻版,2013年8月,4.20万公里,"国4,京5",6.28,14.85万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2011年11月,5.60万公里,国3,4.5,16.26万
荣威,荣威350 2014款 1.5L 手动 讯捷版,2014年11月,3.00万公里,"国4,国5",4.6,9.85万
荣威,荣威350 2013款 350S 1.5L 自动 讯达版,2013年9月,2.92万公里,"国4,OBD,国5",5.48,10.71万
荣威,荣威550 2009款 1.8DVVT AT 启智版,2009年7月,5.00万公里,国3,4.0,15.17万
荣威,荣威RX5 2016款 20T 自动 旗舰版,2016年9月,0.05万公里,国5,12.04,15.07万
荣威,荣威W5 2011款 1.8T 自动 四驱 豪域版,2012年10月,2.60万公里,国4,9.38,23.75万
荣威,荣威eRX5 插电混动 2017款 1.5T 尊荣旗舰版,2017年6月,0.10万公里,国5,22.6,31.03万
荣威,荣威e550 2015款 1.5L 自动 旗舰版,2015年5月,3.00万公里,--,12.99,28.20万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年8月,5.90万公里,国3,3.5,16.37万
荣威,荣威750 2009款 1.8T EX NAVI 祺雅版 AT,2010年4月,5.00万公里,国4,3.8,25.05万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年6月,6.30万公里,国4,4.1,15.07万
荣威,荣威350 2010款 S 1.5L 手动 讯驰版,2010年11月,11.00万公里,国4,2.38,9.74万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年10月,4.20万公里,国4,4.58,15.07万
荣威,荣威750 2009款 1.8T D NAVI 商雅版 AT,2009年2月,7.30万公里,国4,3.6,21.47万
荣威,荣威550 2010款 1.8T D 品臻版,2010年10月,3.90万公里,国3,4.18,18.11万
荣威,荣威550 2012款 D 1.8T 手自一体 品臻版,2012年10月,5.60万公里,国4,5.18,18.11万
荣威,荣威550 2012款 S 1.8DVVT 手自一体 超值版,2012年8月,3.80万公里,国4,4.88,15.17万
荣威,荣威750 2009款 1.8T D NAVI 商雅版 AT,2010年12月,7.00万公里,国4,4.9,21.47万
荣威,荣威550 2008款 D 1.8T 品臻版,2008年8月,6.00万公里,国3,3.48,18.11万
荣威,荣威550 2010款 1.8T D 品臻版,2010年7月,5.30万公里,国3,3.99,18.11万
荣威,荣威550 2009款 1.8DVVT AT 启智版,2010年3月,5.00万公里,国3,3.88,15.17万
荣威,荣威550 2010款 1.8DVVT 启智版,2009年9月,6.00万公里,国3,3.6,15.07万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年8月,5.10万公里,国3,3.78,16.37万
荣威,荣威550 2010款 1.8T D 品臻版,2010年7月,5.30万公里,国3,3.88,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年9月,5.20万公里,国3,3.8,16.26万
荣威,荣威550 2010款 1.8DVVT 启悦版,2010年4月,5.99万公里,国3,3.99,13.76万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.28万公里,国3,3.88,16.26万
荣威,荣威550 2010款 1.8DVVT 启悦版,2010年4月,5.99万公里,国3,4.1,13.76万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年5月,5.30万公里,国3,4.08,16.26万
荣威,荣威e550 2014款 1.5L Plug-in 旗舰版,2014年10月,1.50万公里,--,13.5,28.20万
荣威,荣威550 2010款 1.8DVVT 启智版,2011年8月,3.90万公里,国3,5.0,15.07万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2009年9月,5.20万公里,国3,3.68,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年9月,5.20万公里,国3,3.68,16.26万
荣威,荣威e550 2014款 1.5L Plug-in 豪华版,2015年5月,3.00万公里,--,12.58,27.01万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.20万公里,国3,3.98,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年6月,5.80万公里,国3,4.08,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.30万公里,国3,3.8,16.26万
荣威,荣威550 2013款 S 1.8DVVT 自动 启臻版,2013年7月,3.30万公里,"国4,京5",5.8,14.85万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年5月,5.16万公里,国3,3.68,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年1月,5.50万公里,国3,4.0,16.26万
荣威,荣威550 2008款 G 1.8T 品仕版,2009年5月,7.30万公里,国3,3.68,20.60万
荣威,荣威350 2010款 S 1.5L 自动 讯达版,2010年4月,6.10万公里,国4,3.9,10.93万
荣威,荣威550 2008款 D 1.8T 品臻版,2008年6月,5.00万公里,国3,3.5,18.11万
荣威,荣威350 2010款 S 1.5L 手动 讯驰版,2010年9月,5.20万公里,国4,2.8,9.74万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年5月,6.20万公里,国3,4.1,16.26万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年4月,6.80万公里,国3,3.68,16.37万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年10月,5.26万公里,国3,3.88,16.26万
荣威,荣威550 2010款 1.8T G 品仕版,2010年8月,6.80万公里,国3,3.98,20.60万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2011年5月,5.00万公里,国3,4.39,16.26万
荣威,荣威750 2011款 HYBRID 混合动力版,2012年11月,4.20万公里,国4,7.8,25.70万
荣威,荣威550 2014款 S 1.8DVVT 手动 智选版,2014年10月,3.00万公里,"国4,京5",5.2,12.68万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.30万公里,国3,3.8,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年12月,5.90万公里,国4,4.5,15.07万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年12月,6.50万公里,国4,4.98,15.07万
荣威,荣威e950 2017款 50T 混动互联行政版,2017年8月,0.07万公里,国5,21.68,27.78万
荣威,荣威550 2010款 1.8DVVT 启智版,2012年1月,9.80万公里,国3,6.25,15.07万
荣威,荣威350 2013款 350C 1.5L 自动 讯悦版,2013年11月,3.80万公里,"国4,OBD,国5",5.58,11.91万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年12月,5.90万公里,国4,4.5,15.07万
荣威,荣威350 2011款 plus 1.5L 自动 讯达,2012年2月,4.03万公里,国4,4.3,10.71万
荣威,荣威550 2014款 S 1.8DVVT 手动 智选版,2014年4月,6.45万公里,"国4,京5",5.95,12.68万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.20万公里,国3,3.8,16.26万
荣威,荣威350 2010款 S 1.5L 手动 讯驰版,2010年12月,5.10万公里,国4,3.1,9.74万
荣威,荣威750 2009款 1.8T S 迅雅版 AT,2010年3月,8.20万公里,国4,4.4,19.95万
荣威,荣威950 2012款 2.0L 自动 舒适版,2013年6月,7.00万公里,国4,8.5,18.32万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年11月,4.50万公里,国3,4.45,16.37万
荣威,荣威550 2008款 D 1.8T 品臻版,2009年3月,5.00万公里,国3,3.88,18.11万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年7月,4.80万公里,国3,4.2,16.37万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年7月,4.80万公里,国3,4.25,16.37万
荣威,荣威550 2008款 D 1.8T 品臻版,2009年5月,5.10万公里,国3,4.18,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年11月,4.20万公里,国3,4.65,16.26万
荣威,荣威550 2010款 1.8DVVT S 启逸版,2010年7月,4.50万公里,国3,4.15,15.07万
荣威,荣威550 2008款 D 1.8T 品臻版,2009年5月,5.30万公里,国3,4.48,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.20万公里,国3,4.1,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.20万公里,国3,4.1,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.20万公里,国3,4.1,16.26万
荣威,荣威550 2009款 1.8DVVT AT 启智版,2009年11月,5.20万公里,国3,3.75,15.17万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.20万公里,国3,4.1,16.26万
荣威,荣威550 2008款 G 1.8T 品仕版,2009年3月,5.80万公里,国3,3.95,20.60万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2011年5月,4.30万公里,国3,4.95,16.26万
荣威,荣威550 2010款 1.8DVVT S 启逸版,2010年5月,5.00万公里,国3,4.2,15.07万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年6月,5.00万公里,国3,4.2,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年5月,5.00万公里,国4,3.85,15.07万
荣威,荣威550 2010款 1.8DVVT S 启逸版,2010年7月,5.00万公里,国3,4.25,15.07万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年11月,5.80万公里,国3,4.25,16.37万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年6月,5.39万公里,国3,3.98,16.26万
荣威,荣威550 2012款 1.8DVVT 手自一体 启智版,2012年6月,3.86万公里,国4,5.08,14.85万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.26万公里,国3,4.18,16.26万
荣威,荣威550 2010款 1.8DVVT 启智版,2010年5月,5.20万公里,国3,4.5,15.07万
荣威,荣威550 2012款 S 1.8DVVT 手自一体 启臻版,2012年6月,3.69万公里,国4,5.2,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.00万公里,国3,4.58,16.26万
荣威,荣威550 2010款 1.8T D 品臻版,2010年7月,5.30万公里,国3,4.38,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.28万公里,国3,4.08,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.30万公里,国3,4.1,16.26万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年2月,6.20万公里,国3,4.08,16.37万
荣威,荣威550 2012款 S 1.8DVVT 手自一体 启臻版,2012年8月,3.68万公里,国4,5.38,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年7月,5.20万公里,国3,4.2,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年7月,5.20万公里,国3,4.15,16.26万
荣威,荣威550 2010款 1.8DVVT 启智版,2010年4月,6.00万公里,国3,4.5,15.07万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年5月,5.30万公里,国3,4.88,16.26万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年7月,5.90万公里,国3,4.1,16.37万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年7月,5.20万公里,国3,4.15,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.20万公里,国3,4.1,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年7月,5.20万公里,国3,4.3,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年10月,5.20万公里,国3,4.2,16.26万
荣威,荣威550 2009款 S 1.8DVVT AT 启臻版,2009年11月,5.90万公里,国3,3.8,16.37万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年4月,5.60万公里,国3,4.46,16.26万
荣威,荣威550 2010款 1.8T D 品臻版,2009年12月,5.80万公里,国3,4.28,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2011年6月,4.70万公里,国3,5.28,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年11月,5.20万公里,国3,4.38,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年11月,5.20万公里,国3,4.18,16.26万
荣威,荣威350 2010款 S 1.5L 手动 讯驰版,2010年12月,5.10万公里,国4,3.1,9.74万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年11月,5.20万公里,国3,4.15,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年11月,5.20万公里,国3,4.15,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年6月,5.56万公里,国3,3.98,16.26万
荣威,荣威550 2010款 1.8T D 品臻版,2010年11月,5.20万公里,国3,4.38,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年11月,5.20万公里,国3,4.1,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2011年6月,4.80万公里,国3,4.86,16.26万
荣威,荣威360 2015款 1.5L 手动 豪华版,2015年10月,2.00万公里,国5,5.8,9.00万
荣威,荣威550 2009款 1.8DVVT AT 启智版,2009年7月,6.30万公里,国3,3.75,15.17万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年5月,5.70万公里,国3,4.47,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.50万公里,国3,4.56,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年11月,5.30万公里,国3,4.18,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年5月,5.68万公里,国3,4.08,16.26万
荣威,荣威550 2008款 D 1.8T 品臻版,2008年11月,6.89万公里,国3,3.58,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年4月,5.80万公里,国4,4.28,15.07万
荣威,荣威350 2013款 350S 1.5L 自动 讯达版,2013年7月,3.30万公里,"国4,OBD,国5",5.8,10.71万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年6月,5.68万公里,国3,3.98,16.26万
荣威,荣威550 2013款 S 1.8DVVT 手动 启逸版,2014年8月,3.00万公里,"国4,京5",5.5,13.44万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年6月,5.69万公里,国3,3.98,16.26万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年6月,5.69万公里,国3,4.48,16.26万
荣威,荣威550 2010款 1.8T D 品臻版,2010年12月,5.30万公里,国3,4.38,18.11万
荣威,荣威RX5 2016款 20T 自动 互联网智享版,2017年6月,0.80万公里,国5,12.98,16.15万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年8月,5.50万公里,国3,3.8,16.26万
荣威,荣威550 2008款 D 1.8T 品臻版,2009年4月,6.80万公里,国3,3.88,18.11万
荣威,荣威550 2010款 1.8T D 品臻版,2010年4月,6.00万公里,国3,4.88,18.11万
荣威,荣威550 2010款 1.8DVVT 启智版,2010年1月,6.80万公里,国3,4.35,15.07万
荣威,荣威550 2010款 1.8T D 品臻版,2010年1月,6.23万公里,国3,4.45,18.11万
荣威,荣威750 2009款 1.8T D NAVI 商雅版 AT,2010年12月,7.00万公里,国4,4.9,21.47万
荣威,荣威550 2010款 1.8T D 品逸版,2010年6月,5.90万公里,国3,4.28,16.80万
荣威,荣威550 2008款 D 1.8T 品臻版,2010年5月,6.10万公里,国3,4.0,18.11万
荣威,荣威550 2012款 S 1.8DVVT 手自一体 启臻版,2012年3月,4.60万公里,国4,5.06,16.26万
荣威,荣威e950 2016款 1.4T 五座 豪华版,2016年11月,3.00万公里,国5,20.66,31.35万
荣威,荣威550 2010款 1.8T D 品臻版,2010年8月,6.00万公里,国3,4.6,18.11万
荣威,荣威550 2009款 1.8DVVT AT 启智版,2009年10月,6.70万公里,国3,3.9,15.17万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年11月,5.80万公里,国4,4.5,15.07万
荣威,荣威750 2009款 1.8T S 迅雅版 AT,2009年8月,7.00万公里,国4,4.1,19.95万
荣威,荣威550 2010款 1.8T D 品臻版,2010年6月,6.30万公里,国3,4.1,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年8月,6.20万公里,国4,4.39,15.07万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年7月,6.30万公里,国4,4.6,15.07万
荣威,荣威750 2009款 1.8T S 迅雅版 AT,2009年7月,7.30万公里,国4,3.8,19.95万
荣威,荣威750 2007款 E 2.5 自动 贵雅版,2007年10月,9.00万公里,国3,3.36,25.16万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年1月,6.93万公里,国3,4.35,16.26万
荣威,荣威350 2013款 350D 1.5L 自动 讯豪版,2013年1月,6.00万公里,"国4,OBD,国5",4.8,13.97万
荣威,荣威550 2012款 S 1.8DVVT 手动 超值版,2013年5月,4.50万公里,国4,4.8,13.87万
荣威,荣威550 2012款 1.8DVVT 手自一体 启智版,2012年6月,4.80万公里,国4,5.44,14.85万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2010年4月,6.80万公里,国3,4.5,16.26万
荣威,荣威e550 2016款 1.5L 尊享版,2016年3月,2.00万公里,--,13.78,26.03万
荣威,荣威550 2010款 1.8T D 品臻版,2010年12月,6.20万公里,国3,4.16,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻贺岁版,2010年11月,6.40万公里,国4,4.6,15.07万
荣威,荣威550 2014款 S 1.8DVVT 自动 智选版,2015年11月,1.61万公里,"国4,京5",7.7,14.09万
荣威,荣威550 2008款 D 1.8T 品臻版,2011年6月,5.00万公里,国3,4.3,18.11万
荣威,荣威550 2010款 1.8DVVT S 启臻版,2012年3月,5.20万公里,国3,5.58,16.26万
